,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.583,5.36
std,18.46266451466258,0.8350890595461884
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,326.0,9.0
no_min_moves,705.0,81.0
