,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.607,5.46
std,25.164534662989592,0.936574458957598
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,361.0,9.0
no_min_moves,729.0,78.0
