,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.375,5.3
std,18.75948542186841,0.8587046857760456
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,309.0,10.0
no_min_moves,708.0,87.0
