,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.896,5.24
std,15.39643576397584,0.6834257143762642
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,230.0,9.0
no_min_moves,732.0,87.0
