,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.738,5.39
std,22.899033204956964,0.8515582864088139
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,289.0,9.0
no_min_moves,739.0,80.0
