,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.834,5.27
std,15.63607786278039,0.7227193316379688
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,208.0,8.0
no_min_moves,727.0,87.0
