,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.99,5.29
std,12.895200121990593,0.6860073327640607
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,150.0,7.0
no_min_moves,733.0,84.0
