,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.588,5.43
std,18.15731103285792,0.9017939472142864
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,344.0,9.0
no_min_moves,705.0,78.0
