,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.195,5.31
std,15.175086762791778,0.7874649262672022
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,209.0,9.0
no_min_moves,718.0,84.0
