,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.515,5.39
std,13.601940589040513,0.8027100562117272
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,251.0,8.0
no_min_moves,715.0,79.0
