,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.574,5.24
std,24.370565205765097,0.6684823758848748
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,348.0,8.0
no_min_moves,714.0,87.0
