,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.882,5.38
std,15.172352364622839,0.9721370814090496
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,284.0,10.0
no_min_moves,724.0,84.0
