,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.515,5.43
std,17.448846301037708,0.9239244361073927
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,289.0,9.0
no_min_moves,694.0,79.0
