,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.155,5.36
std,18.52793186675888,0.8105366721929964
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,443.0,8.0
no_min_moves,718.0,82.0
