,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.685,5.24
std,30.26502514036205,0.6834257143762642
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,473.0,9.0
no_min_moves,723.0,87.0
