,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.533,5.34
std,28.305796740758407,0.7941706810925916
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,376.0,9.0
no_min_moves,701.0,82.0
