,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.327,5.3
std,31.871238552131086,0.7316785737969477
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,303.0,8.0
no_min_moves,697.0,84.0
