,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.621,5.3
std,24.10120800348454,0.7587869106393282
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,374.0,9.0
no_min_moves,704.0,84.0
