,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.809,5.45
std,24.303769094364608,1.07661084384791
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,243.0,11.0
no_min_moves,688.0,81.0
