,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.441,5.36
std,18.91513418671148,0.9483638222717795
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,323.0,11.0
no_min_moves,725.0,83.0
