,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.026,4.33
std,11.83026961988945,0.841535393303109
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,292.0,8.0
no_min_moves,764.0,85.0
