,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.264,4.31
std,9.950040568123695,0.8250497383231332
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,6.0,4.0
max,153.0,8.0
no_min_moves,739.0,86.0
