,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.772,4.2
std,13.284822260854773,0.6030226891555273
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,153.0,7.0
no_min_moves,772.0,89.0
