,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.247,4.26
std,22.603426862002713,0.8717797887081346
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,500.0,10.0
no_min_moves,774.0,90.0
