,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.243,4.29
std,11.945486413103724,0.8077278269468265
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,209.0,8.0
no_min_moves,764.0,87.0
