,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.05,4.32
std,16.985818143911057,0.8747871313939897
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,277.0,8.0
no_min_moves,758.0,86.0
