,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.471,4.21
std,17.970422785652406,0.6079440431453865
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,6.0,4.0
max,272.0,6.0
no_min_moves,736.0,89.0
