,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.77,4.36
std,20.445760663989223,0.91585363393278
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,266.0,8.0
no_min_moves,743.0,85.0
