,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.391,4.14
std,15.06682209784559,0.6516490348695874
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,274.0,8.0
no_min_moves,754.0,95.0
