,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.553,4.3
std,15.84980780348479,0.7977240352174657
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,360.0,8.0
no_min_moves,760.0,86.0
