,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.508,4.14
std,19.27930568323526,0.4927760980691767
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,338.0,6.0
no_min_moves,770.0,92.0
