,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.522,4.24
std,18.579901203416792,0.7537113559452374
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,308.0,8.0
no_min_moves,747.0,89.0
