,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.122,4.32
std,10.895220136455336,0.8862587350511957
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,267.0,8.0
no_min_moves,748.0,86.0
