,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.122,5.29
std,14.621385054121955,0.7692971999287282
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,218.0,8.0
no_min_moves,693.0,87.0
