,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.076,5.38
std,20.248264523563893,0.8964576753178947
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,294.0,10.0
no_min_moves,713.0,81.0
