,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.477,5.3
std,16.656858104754384,0.6741998624632421
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,266.0,7.0
no_min_moves,727.0,82.0
