,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.654,5.49
std,22.145670337894824,0.9691712590109807
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,359.0,9.0
no_min_moves,696.0,77.0
