,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.741,5.3
std,20.325526956171295,0.7977240352174657
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,243.0,9.0
no_min_moves,711.0,85.0
