,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.135,5.41
std,17.359439078643216,0.8420153793072302
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,269.0,8.0
no_min_moves,734.0,79.0
