,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.8,5.33
std,13.555654014312838,0.7393007889659368
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,188.0,9.0
no_min_moves,717.0,80.0
