,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.373,5.56
std,17.910573962317894,1.2738234817376632
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,369.0,12.0
no_min_moves,695.0,79.0
