,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,20.59,6.46
std,45.7983994632279,0.9472981248655239
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,346.0,10.0
no_min_moves,673.0,79.0
