,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,22.496,6.43
std,47.488157567009374,0.9873441572463397
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,439.0,10.0
no_min_moves,532.0,82.0
