,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.398,6.39
std,26.573817259922663,0.8633385983225443
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,367.0,10.0
no_min_moves,663.0,80.0
