,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.624,6.42
std,22.73916651273071,0.9009534792191947
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,340.0,10.0
no_min_moves,667.0,80.0
