,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,26.888,6.3
std,70.15028523476236,0.7587869106393281
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,500.0,10.0
no_min_moves,671.0,85.0
