,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.38,6.43
std,36.39846766621431,0.8558178792384757
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,336.0,9.0
no_min_moves,673.0,79.0
