,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.04,6.24
std,23.753792173938095,0.6980492298346352
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,305.0,10.0
no_min_moves,672.0,88.0
