,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,17.857,6.27
std,38.69692498123078,0.6644660649838722
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,381.0,8.0
no_min_moves,660.0,85.0
