,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,22.628,6.32
std,46.0516054700199,0.8273115763993903
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,454.0,10.0
no_min_moves,611.0,85.0
