,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.18,6.39
std,31.81914609253457,1.1182146665126693
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,395.0,14.0
no_min_moves,671.0,84.0
