,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.762,6.33
std,27.9187537833051,0.8534540634292149
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,265.0,11.0
no_min_moves,602.0,85.0
