,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,32.807,6.37
std,58.50588594055892,0.8367203894378397
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,9.25,6.0
max,415.0,10.0
no_min_moves,596.0,82.0
